,lat,lon
183,41.1257115,-8.6175475
184,41.1302183,-8.646165
185,41.2492447,-8.6218579
186,41.1545651,-8.5952462
187,41.1454071,-8.61041
188,41.1629601,-8.6660666
189,41.1631623,-8.6628382
190,41.1582286,-8.6826958
191,41.1578728,-8.6798328
192,41.1505584,-8.6330447
193,41.1611984,-8.6579813
194,41.1611913,-8.6580219
195,41.1523727,-8.6773185
196,41.1725249,-8.6549536
197,41.1665193,-8.6495489
198,41.1667598,-8.6506704
199,41.1661382,-8.6496921
200,41.165997,-8.648664
201,41.1658871,-8.6484443
202,41.0429101,-8.6281337
203,41.1869602,-8.6597868
204,41.2685735,-8.6668177
205,41.2521339,-8.6514392
206,41.2488909,-8.6224774
207,41.1648325,-8.6267807
208,41.162188,-8.627716
209,41.1614951,-8.627797
210,41.1589542,-8.628683
