,lat,lon
270,41.2694054,-8.5729427
271,41.1741782,-8.5660396
272,41.1817966,-8.6857684
273,41.1831227,-8.6948349
274,41.181705,-8.6896714
275,41.1459471,-8.6100446
276,41.1477795,-8.6133177
277,41.1476655,-8.6131955
278,41.1763108,-8.5857108
279,41.1435296,-8.6142499
280,41.1409211,-8.6165485
281,41.149713,-8.6142073
282,41.1484413,-8.6155147
283,41.1453439,-8.6126587
284,41.2282637,-8.6230436
285,41.2327813,-8.6254248
286,41.1492526,-8.6116365
287,41.1764432,-8.5856618
288,41.2286548,-8.619755
289,41.208194,-8.6218141
290,41.2649119,-8.6133997
291,41.145959,-8.596312
292,41.1973719,-8.7103783
293,41.1468232,-8.6048827
294,41.1478143,-8.6075408
295,41.1483682,-8.6096885
296,41.1488211,-8.609809
297,41.1501137,-8.6092902
298,41.1502793,-8.6093975
299,41.1501419,-8.6058329
300,41.1481398,-8.6040681
301,41.1429264,-8.6175363
302,41.1426292,-8.6170193
303,41.1465544,-8.6034534
304,41.2110036,-8.5545275
305,41.2070868,-8.5674899
306,41.1780371,-8.6880171
307,41.1407529,-8.6166119
308,41.1563911,-8.6047518
309,41.1884727,-8.6479469
310,41.1460257,-8.6041749
311,41.2678946,-8.6140688
312,41.1506706,-8.6388467
313,41.1953286,-8.6339414
314,41.1456093,-8.6296872
315,41.1602191,-8.628335
316,41.1476425,-8.60668
317,41.2723211,-8.5515849
318,41.0189085,-8.6058864
319,41.1469508,-8.6101987
320,41.1468418,-8.6102443
321,41.1472336,-8.6083628
322,41.1536923,-8.6096351
323,41.2288301,-8.6199594
324,41.1459569,-8.6101607
325,41.1459601,-8.6098843
326,41.1455401,-8.607606
327,41.1480652,-8.6495702
328,41.148445,-8.6490948
329,41.1449948,-8.6124943
330,41.1453788,-8.6291829
331,41.1058899,-8.4592602
332,41.1453412,-8.6131903
333,41.1561546,-8.6293775
334,41.1776766,-8.6911264
335,41.2269942,-8.6818451
336,41.1995141,-8.7107268
337,41.1431646,-8.6149087
338,41.1496303,-8.6130529
339,41.1481737,-8.5862947
340,41.1499998,-8.6146717
341,41.148421,-8.6140313
342,41.1556981,-8.6023039
343,41.1476042,-8.6153774
344,41.1513262,-8.6138836
345,41.1912013,-8.5006867
346,41.1501889,-8.6721308
347,41.153109,-8.5877856
348,41.1586068,-8.5838093
349,41.1583666,-8.6331449
350,41.1560337,-8.6210023
351,41.202708,-8.6934156
352,41.2046639,-8.6919092
353,41.2010043,-8.6960608
354,41.2007344,-8.6969003
355,41.197749,-8.695352
356,41.1451816,-8.6135153
357,41.1779306,-8.5583428
358,41.1106548,-8.5187534
359,41.1464177,-8.603219
360,41.1822302,-8.4441089
361,41.1828215,-8.4441514
362,41.1828055,-8.444907
363,41.1374436,-8.6141687
364,41.1377121,-8.6131089
365,41.1473706,-8.6152366
366,41.1495098,-8.6049419
367,41.1487819,-8.586944
368,41.1493229,-8.5864679
369,41.1493709,-8.5864551
370,41.1489265,-8.612203
371,41.1673783,-8.5630934
372,41.1630742,-8.572919
373,41.240546,-8.5411628
374,41.156037,-8.6207784
375,41.1469808,-8.5964343
376,41.1478469,-8.6157781
377,41.1620967,-8.6067632
378,41.1707367,-8.6561367
379,41.1772545,-8.5881673
380,41.1440231,-8.6461785
381,41.1433498,-8.6122805
382,41.142469,-8.6100568
383,41.1431576,-8.6127014
384,41.1425802,-8.6133851
385,41.1445146,-8.6116163
386,41.1431775,-8.613441
387,41.1426851,-8.6138519
388,41.1418372,-8.6135661
389,41.1407125,-8.6124241
390,41.1407265,-8.6122629
391,41.1413062,-8.6128745
392,41.1431424,-8.6099147
393,41.1379789,-8.6114964
394,41.1411992,-8.60861
395,41.1481237,-8.6493503
396,41.1426735,-8.6162038
397,41.1921602,-8.7045006
398,41.1499646,-8.6732605
399,41.14552,-8.6147238
400,41.1498961,-8.6145564
401,41.1731297,-8.6551744
402,41.1230987,-8.6135206
403,41.1464475,-8.6047763
404,41.1655252,-8.6293883
405,41.1438311,-8.6022764
406,41.1560582,-8.6212242
407,41.1437147,-8.6044584
408,41.1438066,-8.6045872
409,41.1450516,-8.6041928
410,41.1451849,-8.6042372
411,41.1451636,-8.6040656
412,41.1435761,-8.6024079
413,41.1434114,-8.6027164
414,41.1434219,-8.6077491
415,41.1442108,-8.6058107
416,41.1764083,-8.6898346
417,41.2088499,-8.6217793
418,41.1368512,-8.6171591
419,41.1837265,-8.5999819
420,41.1440397,-8.6133825
421,41.1530658,-8.6083816
422,41.1458494,-8.6033678
423,41.1408311,-8.6110003
424,41.1484927,-8.615487
425,41.1529548,-8.6079941
426,41.1413553,-8.6129667
427,41.1472406,-8.613968
428,41.2648833,-8.6129172
429,41.2653952,-8.6133998
430,41.2590911,-8.6159286
431,41.1081118,-8.6086857
432,41.1615986,-8.6005267
433,41.1784389,-8.5842239
434,41.1411644,-8.6134348
435,41.16007,-8.6403422
436,41.16043,-8.6403002
437,41.1080235,-8.6208729
438,41.1081596,-8.6227586
439,41.1117453,-8.6156627
440,41.1137432,-8.6147371
441,41.1086771,-8.6183063
442,41.1099467,-8.614214
443,41.0953912,-8.5988048
444,41.0973945,-8.6156834
445,41.1449921,-8.623772
446,41.1456992,-8.6033265
447,41.1531352,-8.6381827
448,41.2304687,-8.6201985
449,41.1200276,-8.6095221
450,41.1153575,-8.6114325
451,41.1153117,-8.6115606
452,41.1226093,-8.6113329
453,41.1189682,-8.6086254
454,41.134839,-8.6058486
455,41.1443122,-8.6122856
456,41.1799654,-8.6268909
457,41.1473691,-8.6010676
458,41.1498947,-8.619869
459,41.1603696,-8.6008023
460,41.1217416,-8.6002502
461,41.1452909,-8.6118978
462,41.0836338,-8.5352604
463,41.1477789,-8.6149361
464,41.1479305,-8.614913
465,41.1426026,-8.6167072
466,41.158551,-8.6336604
467,41.1445507,-8.6088179
468,41.1379192,-8.6118449
469,41.1747979,-8.5847637
470,41.143568,-8.6180407
471,41.1466357,-8.6171855
472,41.1573279,-8.6101065
473,41.1529738,-8.6049022
474,41.1545128,-8.6048092
475,41.1463194,-8.6045384
476,41.1460116,-8.6042618
477,41.146185,-8.6045515
478,41.1483969,-8.6155466
479,41.1455127,-8.6148698
480,41.1467708,-8.6025997
481,41.1711857,-8.6876575
482,41.1715005,-8.6878721
483,41.1447277,-8.6185195
484,41.1828194,-8.6945044
485,41.231031,-8.6239888
486,41.2376096,-8.6327873
487,41.1463614,-8.5930338
488,41.1407564,-8.6107394
489,41.1494101,-8.6223284
490,41.1447531,-8.6449798
491,41.1376129,-8.613242
492,41.1403593,-8.6141193
493,41.1488717,-8.6062625
494,41.1496745,-8.6158886
495,41.1472098,-8.6135376
496,41.1486363,-8.6492539
497,41.1499897,-8.6144126
498,41.1408139,-8.6128833
499,41.1471576,-8.6135572
500,41.1494012,-8.6129473
501,41.1474916,-8.6133443
502,41.1610977,-8.6583032
503,41.1627577,-8.6621497
504,41.1605215,-8.6050231
505,41.1421115,-8.6181868
506,41.1083157,-8.5949205
507,41.1745332,-8.584161
508,41.1491328,-8.6118203
509,41.1477612,-8.608317
510,41.1815694,-8.591003
511,41.1650347,-8.6110431
512,41.1476875,-8.6122239
513,41.1481583,-8.6153437
514,41.1485509,-8.6148807
515,41.1426925,-8.6143937
516,41.182126,-8.6909013
517,41.1483502,-8.6151285
518,41.1471075,-8.6076402
519,41.1367279,-8.6167442
520,41.1482651,-8.6122349
521,41.1235066,-8.6334626
522,41.1464622,-8.6149325
523,41.1476126,-8.6122022
524,41.150382,-8.6117833
525,41.1802527,-8.6298631
526,41.1797151,-8.6291534
527,41.1796729,-8.6292695
528,41.1444572,-8.612275
529,41.1491431,-8.604148
530,41.1489833,-8.6121967
531,41.1483828,-8.6121397
532,41.1502446,-8.6119874
533,41.1379708,-8.6115625
534,41.1575098,-8.6275814
535,41.1972796,-8.7093941
536,41.1561959,-8.6192333
537,41.1428728,-8.6475095
538,41.1462475,-8.6047201
539,41.1464225,-8.6139293
540,41.1486659,-8.6093562
541,41.2385055,-8.6638842
542,41.1473032,-8.5875102
543,41.1427843,-8.6131431
544,41.158301,-8.6228654
545,41.1556414,-8.6184218
546,41.1554712,-8.6186353
547,41.1627232,-8.6108552
548,41.1448938,-8.612511
549,41.1451354,-8.6059458
550,41.1452537,-8.6126601
551,41.1372296,-8.616723
552,41.0746714,-8.4895945
553,41.1452764,-8.6114983
554,41.2550924,-8.6385474
555,41.1452583,-8.6136715
556,41.140613,-8.6138524
557,41.1412355,-8.6489944
558,41.150345,-8.6069316
559,41.1436766,-8.6210954
560,41.2077435,-8.59893
561,41.2007088,-8.5950741
562,41.125223,-8.5559222
563,41.110615,-8.534298
564,41.0780036,-8.5145009
565,41.2048298,-8.560774
566,41.2024646,-8.5070136
567,41.1492361,-8.6166064
568,41.1373577,-8.6142712
569,41.1373675,-8.6142137
570,41.137347,-8.6143307
571,41.1379257,-8.6117462
572,41.1453307,-8.6112159
573,41.1443536,-8.6127117
574,41.1883015,-8.7031685
575,41.1882714,-8.7030534
576,41.2474854,-8.6213175
577,41.1476066,-8.6120471
578,41.1450171,-8.6151989
579,41.1433355,-8.611308
580,41.2671791,-8.6176092
581,41.263443,-8.6123699
582,41.1582641,-8.6322886
583,41.1850433,-8.4492991
584,41.1521014,-8.6063359
585,41.1413555,-8.6130436
586,41.1425728,-8.6166534
587,41.1453185,-8.6041696
588,41.1527956,-8.6333076
589,41.1523263,-8.6351637
590,41.1501938,-8.6756494
591,41.1424322,-8.6156957
592,41.1838336,-8.6926156
593,41.1453334,-8.6131136
594,41.1462045,-8.6052648
595,41.1464223,-8.6045534
596,41.1526304,-8.6779491
597,41.1385386,-8.6102728
598,41.1373462,-8.6126924
599,41.1497529,-8.6744526
600,41.1447899,-8.6124012
601,41.143752,-8.613024
602,41.1431024,-8.6139201
603,41.1387138,-8.6099241
604,41.1418554,-8.6137648
605,41.1339393,-8.6077554
606,41.1377584,-8.6190027
607,41.2472881,-8.6565039
608,41.1405942,-8.6126072
609,41.1434239,-8.6209387
610,41.1497971,-8.6151581
611,41.1443166,-8.6155732
612,41.2273069,-8.5667945
613,41.21077,-8.5866488
614,41.1459592,-8.6063698
615,41.2388196,-8.5873926
616,41.2293565,-8.5778157
617,41.1199658,-8.6643928
618,41.1561378,-8.6188589
619,41.1434573,-8.617551
620,41.1498886,-8.623089
621,41.1490172,-8.6202165
622,41.1499265,-8.6742505
623,41.1464627,-8.6021514
624,41.1402473,-8.6152951
625,41.1814921,-8.6925572
626,41.1915509,-8.6934309
627,41.1488678,-8.6093863
628,41.1508106,-8.6141933
629,41.135885,-8.6115744
630,41.1427665,-8.6147312
631,41.1430637,-8.6173866
632,41.1562482,-8.680924
633,41.1478886,-8.620438
634,41.1476392,-8.6144841
635,41.1464153,-8.6166327
636,41.1424986,-8.6156505
637,41.1854933,-8.6959572
638,41.2329611,-8.6343941
639,41.2336696,-8.6301771
640,41.1061039,-8.6497331
641,41.1492777,-8.6130356
642,41.1479936,-8.586312
643,41.1466725,-8.6045245
644,41.1552346,-8.6136479
645,41.2459098,-8.6683631
646,41.1506702,-8.6094024
647,41.1425319,-8.6125886
648,41.2353043,-8.6295142
649,41.233045,-8.6246096
650,41.1590526,-8.5928227
651,41.1487736,-8.61201
652,41.2560019,-8.6535528
653,41.2558871,-8.6536127
654,41.2556873,-8.6537994
655,41.2582374,-8.664282
656,41.1707914,-8.606258
657,41.2525261,-8.6912312
658,41.2423492,-8.6659706
659,41.1628141,-8.5936978
660,41.1499428,-8.6733679
661,41.1476751,-8.6144696
662,41.1592226,-8.6591883
663,41.142832,-8.6152011
664,41.149745,-8.6130365
665,41.1433469,-8.6131947
666,41.1467978,-8.6108277
667,41.1401243,-8.6147611
668,41.1500277,-8.6112579
669,41.1921634,-8.6960757
670,41.1905841,-8.6399117
671,41.1508943,-8.6205972
672,41.1408233,-8.6119854
673,41.140667,-8.6115549
674,41.1406862,-8.6114855
675,41.1408283,-8.6111858
676,41.1406985,-8.6111398
677,41.140641,-8.6114818
678,41.1406086,-8.6116991
679,41.1406016,-8.6117624
680,41.1431491,-8.612842
681,41.1475895,-8.6066998
682,41.1501253,-8.6057536
683,41.1500399,-8.6056041
684,41.1449676,-8.6075014
685,41.1448297,-8.6078154
686,41.1500766,-8.6130507
687,41.1573557,-8.6018247
688,41.1535414,-8.6793695
689,41.1227344,-8.6543835
690,41.1516551,-8.617653
691,41.2265913,-8.6807117
692,41.2355024,-8.5365753
693,41.1475829,-8.6005453
694,41.1458052,-8.6133631
695,41.1233481,-8.6056042
696,41.2264582,-8.6164106
697,41.1628211,-8.6108958
698,41.1503605,-8.6068959
699,41.1405472,-8.6141363
700,41.1444983,-8.6175101
701,41.1571438,-8.6101212
702,41.1515893,-8.5972591
703,41.2372272,-8.5969258
704,41.2094604,-8.5707588
705,41.152442,-8.6057072
706,41.2250289,-8.6778127
707,41.2236619,-8.6802997
708,41.2150553,-8.6750318
709,41.2592976,-8.6207839
710,41.2334333,-8.6205879
711,41.1445018,-8.611976
712,41.1454854,-8.6134815
713,41.148141,-8.6507771
714,41.1874053,-8.6987697
715,41.1902106,-8.7046346
716,41.1899482,-8.7029207
717,41.1876475,-8.7015217
718,41.1885351,-8.7020034
719,41.1456753,-8.6121609
720,41.1670528,-8.6517753
721,41.1671834,-8.6522163
722,41.1667342,-8.6515511
723,41.1454813,-8.6117815
724,41.2182923,-8.6035865
725,41.1622106,-8.6061694
726,41.2371098,-8.6711723
727,41.2370386,-8.6711537
728,41.2369757,-8.6711372
729,41.2366752,-8.6710585
730,41.192284,-8.696134
731,41.1454153,-8.6127514
732,41.1453018,-8.6127324
733,41.1473777,-8.6126787
734,41.1474661,-8.6129393
735,41.2426706,-8.6614459
736,41.1614159,-8.6842774
737,41.1600658,-8.608005
738,41.1595976,-8.6656172
739,41.2411882,-8.6660868
740,41.2412033,-8.6657288
741,41.1552858,-8.6480972
742,41.1615873,-8.6577183
743,41.1620154,-8.6523056
744,41.1558482,-8.663941
745,41.1558801,-8.6638689
746,41.1603927,-8.6853256
747,41.1617413,-8.6856598
748,41.1613597,-8.6846378
749,41.1783646,-8.6881829
750,41.1550812,-8.6799428
751,41.1754935,-8.6275444
752,41.1594332,-8.6845397
753,41.1587224,-8.684022
754,41.1572249,-8.6809052
755,41.1567025,-8.6797626
756,41.1526891,-8.6780055
757,41.1814392,-8.690641
758,41.1815904,-8.6909225
759,41.1852292,-8.6967155
760,41.1809188,-8.69379
761,41.1735878,-8.6025159
762,41.2280525,-8.6191748
763,41.1785591,-8.6491754
764,41.1828303,-8.6464755
765,41.0955311,-8.6121324
766,41.1488073,-8.6093649
767,41.142426,-8.6138677
768,41.1644606,-8.6249817
769,41.1620901,-8.6513346
770,41.1672131,-8.6345468
771,41.1525446,-8.6200183
772,41.1539084,-8.6185584
773,41.1366655,-8.6185478
774,41.1630608,-8.6224517
775,41.1772112,-8.6829535
776,41.1794365,-8.6833879
777,41.1594891,-8.6060061
778,41.1516574,-8.617609
779,41.1520462,-8.6105662
780,41.1507567,-8.6087906
781,41.1502806,-8.61682
782,41.15077,-8.5976978
783,41.2317231,-8.6286448
784,41.2412799,-8.5476473
785,41.1783899,-8.6882842
786,41.152591,-8.6176271
787,41.1431712,-8.5981587
788,41.1349778,-8.6139554
789,41.1350732,-8.613994
790,41.1349422,-8.6137907
791,41.1351562,-8.6133614
792,41.1350168,-8.6134043
793,41.1536506,-8.6087934
794,41.1543215,-8.595661
795,41.176933,-8.6827199
796,41.1509471,-8.594269
797,41.1887493,-8.4998678
798,41.1512893,-8.6066894
799,41.1804519,-8.6923269
800,41.1474654,-8.6285272
801,41.1444412,-8.5367626
802,41.1495369,-8.6042325
803,41.1467333,-8.6049032
804,41.14711,-8.6259577
805,41.2425531,-8.6645196
806,41.1739124,-8.6872046
807,41.1253736,-8.6050071
808,41.1253869,-8.6050562
809,41.2269768,-8.7048694
810,41.1523607,-8.6365757
811,41.1479906,-8.6657348
812,41.1480342,-8.6656624
813,41.1678306,-8.6872843
814,41.1849495,-8.6924393
815,41.1677587,-8.6457346
816,41.1663731,-8.6555385
817,41.2335202,-8.6197746
818,41.2365747,-8.6141088
819,41.1818105,-8.6666915
820,41.1649269,-8.6726317
821,41.1871342,-8.6603671
822,41.1897897,-8.6364003
823,41.2682862,-8.6664521
824,41.2655686,-8.6654215
825,41.1790278,-8.6755012
