X,Y,gid,Estado de Conservação,Tipo de Abrigo,Abrigo com Publicidade?,Tem Bolsa?,Operadora,Carreira,Código de Rua,Nome da Rua,Freguesia,Observações,Data da Observação
-9.28045527183936,38.7039351669085,428,Bom,Sem Abrigo,Não,Não,LT,115,1769,Rua Vasco da Gama,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.23965784382727,38.7000239749083,957,Bom,Sem Abrigo,Não,Não,Vimeca,01,399,Escadinhas da Fonte da Maruja,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22735750851622,38.7032759242783,673,Bom,Sem Abrigo,Não,Não,Carris,"201,750,751",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22559090066953,38.7073516905695,670,Bom,Fechado dos Lados,Sim,Sim,Carris,"201,750,751",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.2255911839473,38.7073520448982,688,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"10,12",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22559090066953,38.7073516905695,669,Bom,Fechado dos Lados,Sim,Sim,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.225727969516,38.7077193835852,679,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"10,12",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.225727969516,38.7077193835852,678,Bom,Fechado dos Lados,Sim,Sim,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.225727969516,38.7077193835852,677,Bom,Fechado dos Lados,Sim,Sim,Carris,"201,750,751",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22681811188248,38.7058025304949,676,Bom,Sem Abrigo,Sim,Não,Carris,"201,750,751",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22681797673144,38.7057506627883,675,Bom,Fechado dos Lados,Sim,Não,Vimeca,"10,12",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22734917346548,38.7032976298412,674,Bom,Fechado dos Lados,Sim,Não,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22710770383115,38.7032496619577,672,Bom,Sem Abrigo,Não,Não,Carris,"750,751,201",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22711672044289,38.7032288232173,671,Bom,Fechado dos Lados,Sim,Não,Vimeca,"10,12",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22675325900552,38.705267997197,668,Bom,Fechado dos Lados,Sim,Não,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22675325900552,38.705267997197,667,Bom,Fechado dos Lados,Sim,Não,Carris,"201,750,751",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22681797673144,38.7057506627883,76,Bom,Fechado dos Lados,Sim,Não,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22734917346548,38.7032976298412,75,Bom,Aberto dos Lados,Sim,Não,Vimeca,"10,12",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22711672044289,38.7032288232173,73,Bom,Fechado dos Lados,Sim,Não,LT,162,10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22675325900552,38.705267997197,72,Bom,Fechado dos Lados,Sim,Não,Vimeca,"10,12",10,Avenida dos Bombeiros Voluntários de Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23520187821097,38.7257582165528,952,Bom,Fechado dos Lados,Sim,Não,LT,114,1137,Rua Tenente-General Zeferino Sequeira,Carnaxide e Queijas,n/a,2012/07
-9.23520187821097,38.7257582165528,597,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,02,07,10,12,13,15",1137,Rua Tenente-General Zeferino Sequeira,Carnaxide e Queijas,n/a,2012/07
-9.21404858063416,38.7244796877118,1032,Bom,Fechado dos Lados,Sim,Sim,Carris,714,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,,26-06-2015
-9.21776760910607,38.7221476770919,1030,Bom,Aberto dos Lados,Sim,Sim,,,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,"Inf.nº 790/14-DGRPIM; 17540SIGE14: 2012/07 - Levantamento Municípia",2015/02/27
-9.21779461827671,38.7223263650926,631,Bom,"Fechado dos Lados
",Não,Não,Carris,714,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,"Inf.nº 790/14-DGRPIM; 17540SIGE14: 2012/07 - Levantamento Municípia",2015/02/27
-9.21779461827671,38.7223263650926,630,Bom,"Fechado dos Lados
",Não,Sim,LT,162,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,"Inf.nº 790/14-DGRPIM; 17540SIGE14: 2012/07 - Levantamento Municípia",2014/02/27
-9.21779461827671,38.7223263650926,51,Bom,"Fechado dos Lados
",Não,Sim,Vimeca,"01,10,13,15",1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,"Inf.nº 790/14-DGRPIM; 17540SIGE14: 2012/07 - Levantamento Municípia",2015/02/27
-9.21543571107299,38.72396201038,629,Bom,Sem Abrigo,Não,Não,LT,162,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,n/a,2012/07
-9.21543571107299,38.72396201038,628,Bom,Sem Abrigo,Não,Não,Vimeca,"01,10,13,15",1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,n/a,2012/07
-9.21543571107299,38.72396201038,627,Bom,Sem Abrigo,Não,Não,Carris,714,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,n/a,2012/07
-9.21523678671993,38.7238831117466,626,Bom,Fechado dos Lados,Sim,Não,LT,162,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,n/a,2012/07
-9.21812317036516,38.7219647851065,616,Bom,Fechado dos Lados,Sim,Não,LT,162,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,n/a,2012/07
-9.21812317036516,38.7219647851065,615,Bom,Fechado dos Lados,Sim,Não,Carris,714,1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,n/a,2012/07
-9.21523678671993,38.7238831117466,50,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,10,13,15",1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,n/a,2012/07
-9.21812317036516,38.7219647851065,38,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,10,13,15",1123,Rua da Quinta do Paizinho,Carnaxide e Queijas,n/a,2012/07
-9.22459640762522,38.7223747549139,622,Bom,Fechado dos Lados,Não,Não,Vimeca,"01,10,13,15",1134,Largo Sete de Junho de 1759,Carnaxide e Queijas,n/a,2012/07
-9.22465086268643,38.7222582257209,619,Bom,Fechado dos Lados,Sim,Sim,Carris,714,1134,Largo Sete de Junho de 1759,Carnaxide e Queijas,n/a,2012/07
-9.22465086268643,38.7222582257209,618,Bom,Fechado dos Lados,Sim,Sim,COMBUS,n/a,1134,Largo Sete de Junho de 1759,Carnaxide e Queijas,n/a,2012/07
-9.22465086268643,38.7222582257209,44,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"01,0,13,15",1134,Largo Sete de Junho de 1759,Carnaxide e Queijas,n/a,2012/07
-9.22459640762522,38.7223747549139,43,Bom,Fechado dos Lados,Não,Não,Carris,714,1134,Largo Sete de Junho de 1759,Carnaxide e Queijas,n/a,2012/07
-9.22694941263106,38.6992148340158,1031,Bom,Sem Abrigo,Não,Sim,Carris,"751, 201",102,Largo Dom Manuel I,,,26-06-2015
-9.22701905852533,38.6989897925173,682,Bom,Fechado dos Lados,Sim,Sim,Carris,729,102,Largo Dom Manuel I,,n/a,2012/07
-9.22772199772104,38.698518897202,529,Bom,Fechado dos Lados,Sim,Sim,Vimeca,20,102,Largo Dom Manuel I,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22760444978039,38.6985292756674,528,Bom,Fechado dos Lados,Sim,Sim,LT,162,102,Largo Dom Manuel I,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22752090239476,38.6987341757103,527,Bom,Fechado dos Lados,Sim,Sim,LT,149,102,Largo Dom Manuel I,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22761344131916,38.6987873566584,526,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"10,12",102,Largo Dom Manuel I,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22724923333775,38.6985575519146,456,Bom,Fechado dos Lados,Sim,Não,Carris,750,102,Largo Dom Manuel I,,n/a,2012/07
-9.22750933505088,38.6984805326667,168,Bom,Fechado dos Lados,Sim,Sim,Carris,"751, 201",102,Largo Dom Manuel I,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22742825553846,38.6986814460906,167,Bom,Fechado dos Lados,Sim,Sim,Carris,"98,723",102,Largo Dom Manuel I,,n/a,2012/07
-9.23208080470856,38.707326647261,888,Razoável,Sem Abrigo,Não,Não,COMBUS,n/a,110,Rua da Eira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23145062111177,38.7065864911222,67,Mau,Sem Abrigo,Não,Não,COMBUS,n/a,110,Rua da Eira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23214588904265,38.7071338498177,66,Razoável,Sem Abrigo,Não,Não,COMBUS,n/a,110,Rua da Eira,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22808213286019,38.7038859165337,71,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,111,Rua Elias Garcia,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23108117580742,38.7009741094755,74,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,112,Rua Ernesto da Silva,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23208012518351,38.6995186042255,794,Bom,Sem Abrigo,Não,Não,Carris,776,118,Alameda Hermano Patrone,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23208012518351,38.6995186042255,793,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,118,Alameda Hermano Patrone,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23078392371908,38.6992304581116,681,Bom,Fechado dos Lados,Não,Não,Carris,776,118,Alameda Hermano Patrone,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23078392371908,38.6992304581116,680,Bom,Sem Abrigo,Sim,Não,COMBUS,n/a,118,Alameda Hermano Patrone,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23132407046357,38.6992770495813,653,Bom,Fechado dos Lados,Sim,Não,Carris,15E,118,Alameda Hermano Patrone,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23203486100431,38.6994226456346,187,Bom,Sem Abrigo,Não,Não,Carris,776,118,Alameda Hermano Patrone,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23208012518351,38.6995186042255,186,Bom,Fechado dos Lados,Não,Não,Vimeca,"01,06",118,Alameda Hermano Patrone,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23078392371908,38.6992304581116,78,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,02,06,14",118,Alameda Hermano Patrone,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.30656850639903,38.6947671033756,534,Bom,Fechado dos Lados,Não,Não,Carris,111,499,Avenida de Angola,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30668376360392,38.6948849397603,533,Bom,Fechado dos Lados,Não,Não,LT,111,499,Avenida de Angola,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30574152879291,38.6943319453997,532,Bom,Aberto dos Lados,Não,Não,LT,111,499,Avenida de Angola,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.26002937843743,38.733559416945,709,Bom,Sem Abrigo,Não,Não,Vimeca,12,1200,Rua Actor Carlos César,Carnaxide e Queijas,n/a,2012/07
-9.26002937843743,38.733559416945,708,Bom,Sem Abrigo,Não,Não,LT,102,1200,Rua Actor Carlos César,Carnaxide e Queijas,n/a,2012/07
-9.30966771241774,38.7230981401059,198,Bom,Sem Abrigo,Não,Não,LT,"122,125,129,184",695,Avenida Dom Pedro V,Porto Salvo,n/a,2012/07
-9.30188795921874,38.7171534929954,110,Bom,Sem Abrigo,Não,Não,LT,184,697,Avenida dos Descobrimentos,Porto Salvo,n/a,2012/07
-9.22751968972576,38.7240482815458,980,Bom,Fechado dos Lados,Sim,Sim,Carris,714,306,Rua dos Cravos de Abril,Carnaxide e Queijas,n/a,2012/07
-9.22822345228857,38.7240505186985,684,Bom,Fechado dos Lados,Não,Não,COMBUS,n/a,306,Rua dos Cravos de Abril,Carnaxide e Queijas,Placa pouco legível,2012/07
-9.22616251103046,38.7238312797243,617,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,306,Rua dos Cravos de Abril,Carnaxide e Queijas,n/a,2012/07
-9.22751968972576,38.7240482815458,604,Bom,Fechado dos Lados,Não,Sim,Vimeca,"01,10,13,15",306,Rua dos Cravos de Abril,Carnaxide e Queijas,n/a,2012/07
-9.22822345228857,38.7240505186985,82,Bom,Fechado dos Lados,Não,Não,Vimeca,"10,13,15",306,Rua dos Cravos de Abril,Carnaxide e Queijas,n/a,2012/07
-9.22602481627814,38.7236541221831,40,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,10,13,15",306,Rua dos Cravos de Abril,Carnaxide e Queijas,n/a,2012/07
-9.22616251103046,38.7238312797243,39,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,10,13,15",306,Rua dos Cravos de Abril,Carnaxide e Queijas,n/a,2012/07
-9.27655576543711,38.7018793209173,425,Bom,Fechado dos Lados,Não,Não,LT,115,856,Rua Bernardim Ribeiro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.26649166425074,38.7217387347003,805,Bom,Fechado dos Lados,Não,Não,LT,"102,108,171",83,Rua Angra do Heroísmo,Carnaxide e Queijas,n/a,2012/07
-9.26649166425074,38.7217387347003,234,Bom,Fechado dos Lados,Não,Não,Vimeca,"02,06,13,15",83,Rua Angra do Heroísmo,Carnaxide e Queijas,n/a,2012/07
-9.26645371487059,38.7218403502343,228,Bom,Sem Abrigo,Não,Não,LT,171,83,Rua Angra do Heroísmo,Carnaxide e Queijas,n/a,2012/07
-9.27463056283276,38.7095653136274,311,Bom,Fechado dos Lados,Sim,Não,LT,158,1801,Rua Viscondessa de Santo Amaro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.27445143160058,38.7094196947244,309,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,1801,Rua Viscondessa de Santo Amaro,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.27466941930068,38.7037314748925,439,Bom,Fechado dos Lados,Não,Não,LT,"108,115,117,158",867,Avenida Conselheiro Ferreira Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.27486529687308,38.706774023372,437,Bom,Sem Abrigo,Não,Não,LT,"108,115,117,158",867,Avenida Conselheiro Ferreira Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.27481989942094,38.7070349726131,431,Bom,Fechado dos Lados,Sim,Não,LT,"108,115,117",867,Avenida Conselheiro Ferreira Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.26337158152732,38.7374148360839,739,Mau,Fechado dos Lados,Não,Não,Carris,102,830,Estrada Militar,Barcarena,n/a,2012/07
-9.26512528267035,38.7348601051472,738,Bom,Fechado dos Lados,Sim,Não,LT,102,830,Estrada Militar,Barcarena,n/a,2012/07
-9.26478069370967,38.7349891902888,690,Bom,Aberto dos Lados,Não,Sim,LT,102,830,Estrada Militar,Barcarena,n/a,2012/07
-9.26743410943697,38.735505919886,687,Bom,Fechado dos Lados,Sim,Não,Vimeca,12,830,Estrada Militar,Barcarena,n/a,2012/07
-9.26736593247103,38.7356090899323,686,Bom,Sem Abrigo,Não,Não,Vimeca,12,830,Estrada Militar,Barcarena,n/a,2012/07
-9.266551170055,38.7075621228389,448,Bom,Sem Abrigo,Não,Não,LT,117,830,Estrada Militar,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.26650978532964,38.7042274690574,447,Bom,Sem Abrigo,Não,Não,LT,117,830,Estrada Militar,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.26671331424494,38.7077398964603,446,Bom,Sem Abrigo,Não,Não,LT,117,830,Estrada Militar,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.26681146476305,38.7095505965025,327,Bom,Sem Abrigo,Não,Não,LT,"108,115",830,Estrada Militar,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.26664065012428,38.7082344094473,326,Bom,Sem Abrigo,Não,Não,LT,"108,115",830,Estrada Militar,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.26357970088029,38.7151495277903,314,Bom,Fechado dos Lados,Sim,Sim,Vimeca,15,830,Estrada Militar,Carnaxide e Queijas,n/a,2012/07
-9.27216752027422,38.7312400186994,172,Bom,Sem Abrigo,Não,Não,SCoTTURB,"02,06,13",830,Estrada Militar,Barcarena,n/a,2012/07
-9.27210777860262,38.7311857434536,171,Bom,Sem Abrigo,Não,Não,Vimeca,"02,06,13",830,Estrada Militar,Barcarena,n/a,2012/07
-9.26793014388475,38.735325003308,162,Bom,Sem Abrigo,Não,Não,Vimeca,"02,06,13",830,Estrada Militar,Barcarena,n/a,2012/07
-9.26798671114171,38.735592885798,161,Bom,Fechado dos Lados,Sim,Não,Vimeca,"02,06,13",830,Estrada Militar,Barcarena,n/a,2012/07
-9.26337158152732,38.7374148360839,155,Mau,Fechado dos Lados,Não,Não,Vimeca,12,830,Estrada Militar,Barcarena,n/a,2012/07
-9.26512528267035,38.7348601051472,154,Bom,Fechado dos Lados,Sim,Não,Vimeca,12,830,Estrada Militar,Barcarena,n/a,2012/07
-9.26478069370967,38.7349891902888,87,Bom,Aberto dos Lados,Não,Sim,Vimeca,12,830,Estrada Militar,Barcarena,n/a,2012/07
-9.26736593247103,38.7356090899323,84,Bom,Sem Abrigo,Não,Não,LT,102,830,Estrada Militar,Barcarena,n/a,2012/07
-9.26743410943697,38.735505919886,83,Bom,Fechado dos Lados,Sim,Não,Carris,102,830,Estrada Militar,Barcarena,n/a,2012/07
-9.25627227381464,38.7147870434029,836,Bom,Sem Abrigo,Não,Não,LT,"102,108",1763,Rua Visconde Moreira de Rey,Carnaxide e Queijas,n/a,2012/07
-9.25627227381464,38.7147870434029,313,Bom,Sem Abrigo,Não,Não,Vimeca,"02,13,15",1763,Rua Visconde Moreira de Rey,Carnaxide e Queijas,n/a,2012/07
-9.26360875529525,38.7234885791494,799,Bom,Fechado dos Lados,Não,Não,Vimeca,"02,06,13,15",1766,Praceta Antonio Leal de Oliveira,Carnaxide e Queijas,n/a,2012/07
-9.26360875529525,38.7234885791494,223,Bom,Fechado dos Lados,Não,Não,LT,"102,103",1766,Praceta Antonio Leal de Oliveira,Carnaxide e Queijas,n/a,2012/07
-9.24504027782128,38.7110267637188,864,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,412,Rua Antero de Quental,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Placa pouco legível,2012/07
-9.24369005931706,38.7096531376349,852,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,412,Rua Antero de Quental,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.28070158802586,38.732897751336,780,Bom,Fechado dos Lados,Não,Não,LT,106,985,Rua Sete de Junho,Barcarena,n/a,2012/07
-9.28106940622539,38.7323040407665,779,Bom,Fechado dos Lados,Não,Não,Carris,"106,117",985,Rua Sete de Junho,Barcarena,n/a,2012/07
-9.28203920288139,38.7311478237361,774,Bom,Fechado dos Lados,Sim,Não,LT,"106,117",985,Rua Sete de Junho,Barcarena,n/a,2012/07
-9.28213560097395,38.7311137276324,773,Bom,Sem Abrigo,Não,Não,LT,"106,117",985,Rua Sete de Junho,Barcarena,n/a,2012/07
-9.28533191393546,38.7285097364911,782,Bom,Fechado dos Lados,Sim,Não,LT,119,1001,Rua da Fonte,Barcarena,n/a,2012/07
-9.2797769809748,38.7444193745506,103,Bom,Sem Abrigo,Não,Não,LT,101,1003,Rua Odette de Saint-Maurice,Barcarena,n/a,2012/07
-9.28001149727853,38.744524005453,1012,Bom,Sem Abrigo,Não,Não,LT,171,1006,Rua António Quadros,Barcarena,n/a,2012/07
-9.27999244027978,38.7449745702638,115,Bom,Sem Abrigo,Não,Não,LT,171,1006,Rua António Quadros,Barcarena,n/a,2012/07
-9.28001520946726,38.7193736314069,219,Bom,Sem Abrigo,Não,Não,LT,158,1013,Rua Quinta da Moura,Barcarena,n/a,2012/07
-9.28079349393881,38.7173885131494,221,Bom,Sem Abrigo,Não,Não,LT,158,1014,Rua do Castelo,Barcarena,n/a,2012/07
-9.28069944304233,38.7176185946417,220,Bom,Sem Abrigo,Não,Não,LT,158,1014,Rua do Castelo,Barcarena,n/a,2012/07
-9.26364178360848,38.7376511092468,743,Bom,Sem Abrigo,Não,Não,LT,102,1099,Rua Quinta da Bica do Sargento,Barcarena,n/a,2012/07
-9.26364178360848,38.7376511092468,159,Bom,Sem Abrigo,Não,Não,Vimeca,12,1099,Rua Quinta da Bica do Sargento,Barcarena,n/a,2012/07
-9.22739321211209,38.7124909821012,25,Bom,Sem Abrigo,Não,Não,Vimeca,12,148,Avenida das Túlipas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22761167000829,38.7123412086797,24,Bom,Fechado dos Lados,Sim,Não,Vimeca,12,148,Avenida das Túlipas,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23169115503012,38.7000982215159,77,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,136,Rua Parque Anjos,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.22864201012185,38.7073236504906,35,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,145,Estrada das Romeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23828866210131,38.710497391754,364,Bom,Fechado dos Lados,Sim,Não,LT,114,150,Rua Victor Duarte Pedroso,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23038297984059,38.7078120338579,61,Bom,Fechado dos Lados,Não,Sim,LT,114,150,Rua Victor Duarte Pedroso,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23022478274506,38.7080370930343,60,Bom,Sem Abrigo,Não,Não,LT,114,150,Rua Victor Duarte Pedroso,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23356610646213,38.708977727189,33,Bom,Fechado dos Lados,Não,Sim,LT,114,150,Rua Victor Duarte Pedroso,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23299087917684,38.7088161346886,32,Bom,Fechado dos Lados,Não,Sim,LT,114,150,Rua Victor Duarte Pedroso,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.29772593914829,38.7119829441894,280,Bom,Fechado dos Lados,Sim,Sim,Vimeca,15,1488,Avenida Conselho da Europa,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29787515511216,38.7122725893996,278,Bom,Fechado dos Lados,Sim,Sim,Vimeca,15,1488,Avenida Conselho da Europa,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29079465628743,38.7001647196538,1008,Bom,Sem Abrigo,Não,Não,LT,"115,158",585,Rua de Angola,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28469750736643,38.7028691823972,436,Bom,Fechado dos Lados,Sim,Não,LT,"115,158",592,Rua Augusto Sousa Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28481832177868,38.7028332222469,435,Bom,Aberto dos Lados,Não,Não,LT,"115,158",592,Rua Augusto Sousa Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28648481729625,38.7045725968993,421,Bom,Fechado dos Lados,Não,Não,LT,"115,158",592,Rua Augusto Sousa Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28659131629976,38.7044468782143,420,Bom,Fechado dos Lados,Não,Não,LT,"115,158",592,Rua Augusto Sousa Lobo,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29898362974475,38.6971670949503,1006,Bom,Fechado dos Lados,Sim,Não,LT,115,601,Rua Carlos Vieira Ramos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30130361329568,38.6976761083877,565,Bom,Sem Abrigo,Não,Não,LT,"111,115",601,Rua Carlos Vieira Ramos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30134044604664,38.6977710429857,564,Bom,Sem Abrigo,Não,Não,LT,"111,115",601,Rua Carlos Vieira Ramos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29966328716994,38.6973684744513,563,Bom,Fechado dos Lados,Sim,Não,LT,115,601,Rua Carlos Vieira Ramos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29752395025127,38.7054000789119,406,Bom,Fechado dos Lados,Sim,Não,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29756799074914,38.7055283617315,405,Bom,Fechado dos Lados,Sim,Não,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.29908891173191,38.7036260702694,400,Bom,Fechado dos Lados,Sim,Não,LT,158,637,Avenida dos Fundadores,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
